DrugBankID,Name,Source,Source_link,Groups,Therap_Class,Indication(s),DP,z_DP,z_DP_pVal,FR,z_FR,z_FR_pVal,Functional_Proximity,z_FP,z_FP_pVal
DB05668,Palifosfamide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Ions,"
Soft tissue sarcoma
",2.15422885572139,-0.81497789782026,0.207542480826832,51.6827021269569,1.76858352607252,0.038481700974002,0.335,0.678444195642644,0.248745047521329
DB12116,Epigallocatechin gallate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Pyrans,"
Hepatic fibrosis
",2.10696517412935,-0.694809165690846,0.243587451687351,99.1909424329501,1.54024155749911,0.061750741754275,0.295,0.00064620571074,0.499742201238091
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.15174129353234,-1.069954205448,0.142319961127359,85.7436181338811,1.91965985045425,0.027450439395662,0.378,1.40707703481944,0.079702273541523
DB02201,Malonate Ion,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.36567164179104,-2.69754124432762,0.003492681547587,43.2351363185846,2.99049168304459,0.001392643570377,0.248,-0.795766432459248,0.786916097120622
DB05033,INCB7839,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,,,2.3681592039801,-0.546633104955985,0.292315410321347,44.0278495405177,0.946162572060079,0.172032836479568,0.294,-0.016298744037558,0.506501970239038
DB01752,S-adenosyl-L-homocysteine,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Purines,,2.00497512437811,-1.85197835042063,0.032014465894536,427.819903841915,3.93879242704265,4.09463699455531E-05,0.259,-0.609371985227974,0.728861048670977
DB01138,Sulfinpyrazone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Uricosuric Agents,"
Gout
",2.22885572139303,0.612691679917996,0.270040112462166,149.018968776934,0.755411897250476,0.225000938460356,0.368,1.23762753733646,0.107927099468749
DB04851,Biricodar,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Anticancer Agents,"
Ovarian cancer
",2.33830845771144,-0.263651132165273,0.3960243771475,101.423297308822,0.566587588439609,0.285497204704992,0.364,1.16984773834327,0.121031124257376
DB08855,Leukotriene C4,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"experimental,investigational",SRS-A,,2.28606965174129,-0.452380995469593,0.325497267742322,108.031898722066,0.819445978917229,0.206266005605563,0.345,0.84789369312562,0.198248588626102
DB00903,Etacrynic acid,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Aryloxyacetic acid derivatives,,2.04726368159204,-1.33740534318441,0.090545180643819,165.880118185689,1.26065824010177,0.103716002818692,0.279,-0.270472990262021,0.606601803267061
DB00131,Adenosine phosphate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational,nutraceutical",Purines,,1.95024875621891,2.99222133190349,0.001384776944208,695.867734192257,3.33563964533165,0.000425516997305,0.448,2.59322351720027,0.004754047712101
DB01183,Naloxone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved",Antinarcotic Agents,"
Narcotic depression
",1.94278606965174,-1.23002482094736,0.109343905136175,288.386549172653,0.90836079537931,0.181843815895479,0.301,0.102315904200525,0.459252965915275
DB01649,7-methyl-GpppA,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.13930348258706,-1.76222924559023,0.03901528637283,98.1246077492467,2.7419802793327,0.003053500399685,0.403,1.83070077852688,0.033572608414391
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.13930348258706,-1.78370437576019,0.037235857372931,98.1246077492467,2.72839020127502,0.003182213698762,0.403,1.83070077852688,0.033572608414391
DB02716,7-methyl-guanosine-5'-triphosphate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.20149253731343,-1.60349678723254,0.05441250893692,49.9128591574023,2.3029798669475,0.01063998794567,0.556,4.42327809001642,4.86072392878434E-06
DB05165,LY2275796,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Glycosides,,2.20149253731343,-1.68843423458308,0.045663951702997,49.9128591574023,2.32588423126049,0.010012363739402,0.556,4.42327809001642,4.86072392878434E-06
DB08217,"S-[(1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.16169154228856,-0.852506057007189,0.196966639332049,82.7901356300054,-0.08017858439699,0.468047611246299,0.341,0.78011389413243,0.217661919458622
DB00852,Pseudoephedrine,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Sympathomimetics,"
Nasal congestion
",1.71641791044776,-2.01885603180047,0.021751092640632,952.214979988693,3.41341268005769,0.000320773568872,0.345,0.84789369312562,0.198248588626102
DB03904,Urea,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Carbamide products,"
Dermatological disease
",2,-1.96345883637905,0.024796441517096,194.405384960154,3.3463274158494,0.000409448192836,0.309,0.237875502186906,0.405988828309827
DB01765,"(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.63592845923379,0.050927280482782,62.3229470890247,2.3450296414395,0.009512783495967,0.323,0.475104798663073,0.3173561391743
DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.57546800710987,0.057574228764479,62.3229470890247,2.31842501883163,0.010213116823089,0.323,0.475104798663073,0.3173561391743
DB02709,Resveratrol,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Pyrans,,1.62935323383085,-4.49446750127674,3.48721267245386E-06,1203.43760737125,5.18893972729536,1.05747416185537E-07,0.332,0.627609346397752,0.265129942231704
DB03035,"1,8-Di-Hydroxy-4-Nitro-Anthraquinone",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.68715866909182,0.045786423165358,62.3229470890247,2.28984504528338,0.011015150431222,0.323,0.475104798663073,0.3173561391743
DB03127,Benzamidine,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Amidines,,1.93532338308458,-0.315968241129449,0.376013307030146,430.137163532342,1.83185774134169,0.03348630895606,0.265,-0.507702286738188,0.694168927745024
DB03924,"5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.6643885229207,0.048017406076435,62.3229470890247,2.25343587616425,0.01211583980218,0.323,0.475104798663073,0.3173561391743
DB04395,Phosphoaminophosphonic Acid-Adenylate Ester,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.66915422885572,-0.3502862021405,0.363061959614076,1288.73349580411,5.70427999351857,5.8417945141359E-09,0.312,0.288710351431799,0.386401520292592
DB04462,Tetrabromo-2-Benzotriazole,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.59859309064274,0.054955522984906,62.3229470890247,2.26235441717793,0.011837757408327,0.323,0.475104798663073,0.3173561391743
DB04719,"DIMETHYL-(4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL)-AMINE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.61479566316996,0.053177476319983,62.3229470890247,2.33911523580344,0.009664735185369,0.323,0.475104798663073,0.3173561391743
DB04720,"S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.67906484893646,0.046569702967736,62.3229470890247,2.28404594182982,0.011184415536568,0.323,0.475104798663073,0.3173561391743
DB04721,"N1,N2-ETHYLENE-2-METHYLAMINO-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.60162240987779,0.054619566092422,62.3229470890247,2.33426652252003,0.009790885270486,0.323,0.475104798663073,0.3173561391743
DB07715,Emodin,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Cascara,,1.98009950248756,-1.95418087400899,0.025339915186486,109.831187395018,2.3874426990115,0.008483023674561,0.231,-1.08383057818031,0.860780037679581
DB07802,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.60203851359086,0.054573546574761,62.3229470890247,2.21685332575394,0.013316558059396,0.323,0.475104798663073,0.3173561391743
DB08338,"19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.65095383520744,0.049374000881287,62.3229470890247,2.28888926468104,0.011042893583205,0.323,0.475104798663073,0.3173561391743
DB08340,"N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.6082621477643,0.053888888531672,62.3229470890247,2.36075570167948,0.009118870229424,0.323,0.475104798663073,0.3173561391743
DB08345,"4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.51428287701085,0.064977054757819,62.3229470890247,2.32028857461318,0.01016263588621,0.323,0.475104798663073,0.3173561391743
DB08353,"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.61858912911266,0.052767847816688,62.3229470890247,2.35241701489437,0.009325925559041,0.323,0.475104798663073,0.3173561391743
DB08354,"2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.65334406958705,0.049130429388337,62.3229470890247,2.38575474145346,0.008522056767767,0.323,0.475104798663073,0.3173561391743
DB08360,"2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.69037028258785,0.045478568356554,62.3229470890247,2.31465029378014,0.010316039040018,0.323,0.475104798663073,0.3173561391743
DB08362,"N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.98507462686567,-1.62995507285528,0.05155549633235,62.3229470890247,2.27189564266262,0.011546407076442,0.323,0.475104798663073,0.3173561391743
DB08473,Dichlororibofuranosylbenzimidazole,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Glycosides,,1.98507462686567,-1.60543933557103,0.054198576809975,62.3229470890247,2.35682583617743,0.009215944653101,0.323,0.475104798663073,0.3173561391743
DB08660,Quinalizarin,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Quinones,,1.98507462686567,-1.67097350832631,0.047363455290456,62.3229470890247,2.3062970211198,0.010547020742031,0.323,0.475104798663073,0.3173561391743
DB01356,Lithium cation,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Mood Stabilizer,,2.00746268656716,-0.108199961374731,0.456918537797765,177.194819550839,1.49990520259246,0.066819480074118,0.335,0.678444195642644,0.248745047521329
DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.03482587064677,-0.814479779437295,0.207685075719086,58.7010355317907,1.81230842652425,0.034969276629516,0.354,1.0003982408603,0.158558910489725
DB01793,SB-409513,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.03482587064677,-0.84561131154731,0.198884806601945,58.7010355317907,1.79574490579462,0.036267548257374,0.354,1.0003982408603,0.158558910489725
DB01950,AR-AO-14418,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Sulfur Compounds,,2.03482587064677,-0.85184742873191,0.197149389161012,58.7010355317907,1.83632286968571,0.033154959676757,0.354,1.0003982408603,0.158558910489725
DB02010,Staurosporine,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Indoles,,1.81840796019901,1.26810190428728,0.102380780790776,671.888014965288,3.11097846523123,0.000932342686467,0.309,0.237875502186906,0.405988828309827
DB02052,Indirubin-3'-monoxime,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Amines,,1.84825870646766,-1.23256702365371,0.108868673199278,329.082378120547,3.50076675423366,0.000231960843003,0.389,1.59347148205071,0.055527230472486
DB03444,6-bromoindirubin-3'-oxime,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Amines,,2.03482587064677,-0.835452200181431,0.201731574735632,58.7010355317907,1.81247970983646,0.034956053145745,0.354,1.0003982408603,0.158558910489725
DB04014,Alsterpaullone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Cyclin B,,1.90796019900498,-0.610087064451182,0.270902067524432,174.175733944402,2.13369110089696,0.016434037506923,0.356,1.03428814035689,0.150500739745562
DB07014,"2-(1,3-benzodioxol-5-yl)-5-[(3-fluoro-4-methoxybenzyl)sulfanyl]-1,3,4-oxadiazole",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.03482587064677,-0.79540114993889,0.213190095621291,58.7010355317907,1.78291110408502,0.03730038761808,0.354,1.0003982408603,0.158558910489725
DB07058,"5-[1-(4-methoxyphenyl)-1H-benzimidazol-6-yl]-1,3,4-oxadiazole-2(3H)-thione",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.03482587064677,-0.828457278882287,0.203705789737434,58.7010355317907,1.73196390645726,0.041639994508088,0.354,1.0003982408603,0.158558910489725
DB07149,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.03482587064677,-0.82722578826226,0.204054548774447,58.7010355317907,1.73324251783066,0.041526286416848,0.354,1.0003982408603,0.158558910489725
DB07584,"N-[2-(5-methyl-4H-1,2,4-triazol-3-yl)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.93283582089552,-2.26599647321357,0.011725799590896,120.82132849459,2.19817325621164,0.0139683808604,0.358,1.06817803985349,0.142720104317195
DB07585,"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.93283582089552,-2.08161970164562,0.01868861019225,120.82132849459,2.05006940712385,0.020178829132944,0.358,1.06817803985349,0.142720104317195
DB07676,"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.02985074626866,0.350991327842685,0.362797427207281,100.133857451341,0.319990699148427,0.374487690588592,0.332,0.627609346397752,0.265129942231704
DB07812,"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.01492537313433,1.00144612437653,0.158305587181984,111.333215493642,1.66117320686039,0.048339332513964,0.364,1.16984773834327,0.121031124257376
DB12129,Tideglusib,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"investigational,withdrawn",Thiazoles,,2.03482587064677,-0.829562727580589,0.203393028759047,58.7010355317907,1.68653296640713,0.045846595482846,0.354,1.0003982408603,0.158558910489725
DB14507,Lithium citrate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Acids, Acyclic",,2.00746268656716,-0.083380828036343,0.466774366215973,177.194819550839,1.54135317921953,0.061615426332626,0.335,0.678444195642644,0.248745047521329
DB14508,Lithium succinate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Other dermatologicals,,2.00746268656716,-0.120761474786373,0.45193998269336,177.194819550839,1.56670278405275,0.058592089873526,0.335,0.678444195642644,0.248745047521329
DB14509,Lithium carbonate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Ions,,2.00746268656716,-0.074683119876334,0.470233419274198,177.194819550839,1.58477643970842,0.05650856861,0.335,0.678444195642644,0.248745047521329
DB04447,"1,4-Dithiothreitol",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.95522388059702,1.84521602611631,0.032503060067305,445.992242503109,3.12331452543272,0.000894132674489,0.286,-0.151858342023939,0.560350667302929
DB00605,Sulindac,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiinflammatory Agents,"
Rheumatoid arthritis
",2.03980099502488,-0.540114600164517,0.294559001238778,278.869959189512,2.10982805451335,0.017436584529241,0.323,0.475104798663073,0.3173561391743
DB01169,Arsenic trioxide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Anticancer Agents,"
Acute lymphoblastic leukaemia
",1.70149253731343,-3.44439456968872,0.000286169899715,565.975876807586,5.23154004835714,8.40518023777437E-08,0.361,1.11901288909838,0.131567320191707
DB02733,Purvalanol,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.81840796019901,-3.45402619656678,0.000276141862588,283.99416971532,3.26056462106996,0.000555953136092,0.399,1.76292097953369,0.038956909056113
DB04604,5-iodotubercidin,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Purines,,2.07213930348259,-0.916526966096801,0.179695285261704,100.092622056017,1.25492186501294,0.104753562867555,0.316,0.35649015042499,0.360736763533435
DB06195,Seliciclib,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Purines,,1.80348258706468,-1.8768334978148,0.03027045888843,397.198505937246,3.93004341746456,4.24652621187354E-05,0.439,2.4407189694656,0.007329028301902
DB08862,Cholecystokinin,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Tests for pancreatic function,,1.97014925373134,0.476702675063119,0.316786928865089,280.375060963993,0.876521406105728,0.190373322256392,0.35,0.932618441867108,0.175508504036925
DB13930,Ulixertinib,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Amines,,2.01243781094527,-1.0491807773147,0.147047462039556,113.584455117426,2.00547542648399,0.022456122617964,0.342,0.797058843880728,0.212708428601618
DB00255,Diethylstilbestrol,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Anticancer Agents,"
Gonorrheal vaginitis
",1.88308457711443,-0.807853952751043,0.209587330949712,426.41544036398,2.11941202990369,0.017027830514424,0.274,-0.35519773900351,0.63877927077411
DB00269,Chlorotrianisene,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"investigational,withdrawn",Anticancer Agents,"
Menopause symptom
",2.00248756218905,-1.25938610531237,0.103945452849098,61.4841944842009,1.91855670826062,0.027520229430708,0.341,0.78011389413243,0.217661919458622
DB00286,Conjugated estrogens,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Natural and semisynthetic estrogens, plain",,1.97014925373134,-1.7807453517184,0.037477030321648,114.892184191918,1.76616602814031,0.038683999317245,0.322,0.458159848914775,0.323418801824265
DB00294,Etonogestrel,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Contraceptive Agents,"
Contraception
",2.2910447761194,0.150211494098722,0.440298878903183,45.3631639914665,0.183311023984792,0.427276992535208,0.248,-0.795766432459248,0.786916097120622
DB00304,Desogestrel,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Contraceptive Agents,"
Contraception
",2.00248756218905,-1.76989373084969,0.038372422691483,106.846358475668,1.83665635960168,0.033130320762995,0.329,0.576774497152859,0.282045899826569
